corekoplus03X_filters01_s2_20_filters01_s2_lsi_20 47.4943 0.2096 45.5581 0.1775 49.5544 0.225 47.653 0.1945
corekoplus03X_filters01_s2_30_filters01_s2_lsi_30 50.1139 0.2539 46.5831 0.1963 52.347 0.2732 48.6631 0.2107
corekoplus03X_filters01_s2_40_filters01_s2_lsi_40 52.6196 0.2963 46.3554 0.1918 54.8425 0.316 48.3066 0.2048
corekoplus03X_filters01_s2_50_filters01_s2_lsi_50 55.9795 0.3511 46.8679 0.1989 59.1206 0.3874 49.1384 0.2165
corekoplus03X_filters01_s2_60_filters01_s2_lsi_60 60.0797 0.4189 47.4374 0.2077 62.8045 0.4498 49.8515 0.2289
corekoplus03X_filters01_s2_70_filters01_s2_lsi_70 63.7813 0.478 47.2096 0.2043 66.5478 0.5105 49.2573 0.2201
corekoplus03X_filters01_s2_80_filters01_s2_lsi_80 67.0273 0.5282 47.1526 0.2015 70.0535 0.5654 49.1979 0.2151
corekoplus03X_filters01_s2_90_filters01_s2_lsi_90 70.2733 0.5791 46.8109 0.1928 73.0244 0.6123 49.079 0.2115
corekoplus03X_filters01_s2+1_20_filters01_s2+1_lsi_20 46.9818 0.1983 44.533 0.1602 48.9602 0.2115 46.5241 0.1724
corekoplus03X_filters01_s2+1_30_filters01_s2+1_lsi_30 50.0569 0.2485 45.672 0.1784 52.347 0.2683 47.9501 0.1958
corekoplus03X_filters01_s2+1_40_filters01_s2+1_lsi_40 53.6446 0.3075 45.672 0.1765 55.7932 0.3256 48.366 0.201
corekoplus03X_filters01_s2+1_50_filters01_s2+1_lsi_50 55.3531 0.3372 46.4123 0.1886 57.8728 0.3627 48.6037 0.205
corekoplus03X_filters01_s2+1_60_filters01_s2+1_lsi_60 59.2255 0.402 46.697 0.1931 62.2103 0.437 49.3167 0.2164
corekoplus03X_filters01_s2+1_70_filters01_s2+1_lsi_70 63.2688 0.4688 46.5262 0.1879 66.0725 0.501 49.3167 0.2146
corekoplus03X_filters01_s2+1_80_filters01_s2+1_lsi_80 68.5649 0.552 46.4123 0.1852 71.1824 0.5825 49.2573 0.2092
corekoplus03X_filters01_s2+1_90_filters01_s2+1_lsi_90 70.2164 0.5775 47.2096 0.1952 73.678 0.6219 49.3761 0.2107
corekoplus03X_filters02_s0_20_filters02_s0_lsi_20 47.9499 0.212 46.4123 0.1864 50.0891 0.2289 48.4254 0.2015
corekoplus03X_filters02_s0_30_filters02_s0_lsi_30 51.1959 0.2705 47.4374 0.2088 53.3571 0.2888 49.792 0.2288
corekoplus03X_filters02_s0_40_filters02_s0_lsi_40 53.6446 0.3087 46.8679 0.1967 55.7932 0.3276 49.792 0.225
corekoplus03X_filters02_s0_50_filters02_s0_lsi_50 56.6629 0.3583 47.3804 0.2039 58.9424 0.3806 49.792 0.2236
corekoplus03X_filters02_s0_60_filters02_s0_lsi_60 60.9909 0.4299 47.779 0.2083 63.8146 0.4627 50.3862 0.2339
corekoplus03X_filters02_s0_70_filters02_s0_lsi_70 65.262 0.4992 48.0638 0.2121 68.3304 0.5369 50.2674 0.2297
corekoplus03X_filters02_s0_80_filters02_s0_lsi_80 70.0456 0.5742 47.4374 0.2014 73.3214 0.616 50.3268 0.2298
corekoplus03X_filters02_s0_90_filters02_s0_lsi_90 73.2346 0.6238 47.836 0.2048 76.6488 0.6681 49.9703 0.2209
corekoplus03X_filters02_s2_20_filters02_s2_lsi_20 48.6333 0.2321 46.4692 0.1983 50.7427 0.2481 48.9008 0.2182
corekoplus03X_filters02_s2_30_filters02_s2_lsi_30 51.9362 0.2839 47.5513 0.2141 54.1295 0.3028 49.9109 0.2345
corekoplus03X_filters02_s2_40_filters02_s2_lsi_40 55.2392 0.3376 47.5513 0.2133 57.6352 0.3612 50.4456 0.241
corekoplus03X_filters02_s2_50_filters02_s2_lsi_50 60.877 0.4307 47.6651 0.2163 63.8146 0.4649 50.8021 0.2479
corekoplus03X_filters02_s2_60_filters02_s2_lsi_60 66.2301 0.517 47.779 0.2148 68.3898 0.5394 50.5645 0.2415
corekoplus03X_filters02_s2_70_filters02_s2_lsi_70 69.0205 0.5603 48.3485 0.2216 73.2026 0.6161 50.8021 0.2431
corekoplus03X_filters02_s2_80_filters02_s2_lsi_80 74.3166 0.6409 48.4055 0.2196 77.3619 0.6791 50.6239 0.2382
corekoplus03X_filters02_s2_90_filters02_s2_lsi_90 76.7654 0.6776 48.1207 0.211 80.2139 0.7225 50.7427 0.2369
corekoplus03X_filters02_s2+1_20_filters02_s2+1_lsi_20 49.3166 0.2398 46.4692 0.1956 51.5746 0.2589 48.7819 0.2146
corekoplus03X_filters02_s2+1_30_filters02_s2+1_lsi_30 52.221 0.2851 48.1777 0.2202 54.3078 0.3022 50.3862 0.2374
corekoplus03X_filters02_s2+1_40_filters02_s2+1_lsi_40 56.492 0.3561 47.9499 0.2164 59.1206 0.384 50.2674 0.236
corekoplus03X_filters02_s2+1_50_filters02_s2+1_lsi_50 61.4465 0.4393 48.4624 0.2256 63.9335 0.466 50.9804 0.2483
corekoplus03X_filters02_s2+1_60_filters02_s2+1_lsi_60 65.3759 0.5023 48.861 0.2307 69.0434 0.5493 50.8616 0.2452
corekoplus03X_filters02_s2+1_70_filters02_s2+1_lsi_70 70.3872 0.5809 48.5194 0.2229 73.3809 0.6181 51.2181 0.2488
corekoplus03X_filters02_s2+1_80_filters02_s2+1_lsi_80 72.9499 0.62 48.4055 0.2182 76.3518 0.6637 50.9804 0.2435
corekoplus03X_filters02_s2+1_90_filters02_s2+1_lsi_90 76.7654 0.678 48.8041 0.2247 80.0357 0.72 50.8021 0.2396
corekoplus04X_filters01_s0_20_filters01_s0_lsi_20 44.8178 0.1561 42.9385 0.1244 46.5835 0.1644 44.801 0.1329
corekoplus04X_filters01_s0_30_filters01_s0_lsi_30 48.2346 0.2166 44.3052 0.1513 50.3268 0.2322 46.7617 0.1711
corekoplus04X_filters01_s0_40_filters01_s0_lsi_40 50.5695 0.2617 45.5581 0.1777 52.7629 0.2806 47.5342 0.1901
corekoplus04X_filters01_s0_50_filters01_s0_lsi_50 53.1891 0.3045 46.4123 0.1891 55.6744 0.3293 48.3066 0.2018
corekoplus04X_filters01_s0_60_filters01_s0_lsi_60 57.631 0.3777 46.5262 0.1891 60.2496 0.4056 48.7225 0.2066
corekoplus04X_filters01_s0_70_filters01_s0_lsi_70 60.9909 0.4328 46.697 0.1925 63.6958 0.4634 49.0196 0.2113
corekoplus04X_filters01_s0_80_filters01_s0_lsi_80 64.6925 0.4924 47.0387 0.1953 68.2115 0.5375 49.4949 0.2171
corekoplus04X_filters01_s0_90_filters01_s0_lsi_90 69.8178 0.5726 46.8109 0.1905 72.9649 0.6123 49.3167 0.213
corekoplus04X_filters01_s2_20_filters01_s2_lsi_20 46.8679 0.1977 44.7039 0.1616 48.8414 0.2115 46.9994 0.1794
corekoplus04X_filters01_s2_30_filters01_s2_lsi_30 49.8861 0.2517 46.1845 0.1907 51.9311 0.2677 48.3066 0.2067
corekoplus04X_filters01_s2_40_filters01_s2_lsi_40 51.7084 0.2835 46.1276 0.1909 54.0107 0.3044 48.366 0.2079
corekoplus04X_filters01_s2_50_filters01_s2_lsi_50 55.9795 0.3521 47.0957 0.2036 58.2888 0.3744 49.0196 0.2152
corekoplus04X_filters01_s2_60_filters01_s2_lsi_60 59.1116 0.4048 46.6401 0.1965 61.9727 0.4375 48.9008 0.2142
corekoplus04X_filters01_s2_70_filters01_s2_lsi_70 63.2118 0.4694 47.1526 0.2022 65.8942 0.5004 49.1979 0.2192
corekoplus04X_filters01_s2_80_filters01_s2_lsi_80 67.426 0.5367 47.1526 0.2012 70.1723 0.5695 49.3167 0.2186
