cowplus03X_filters02_s0_30_filters02_s0_lsi_30 79.4253 0.7308 62.9885 0.5024 83.5802 0.7794 67.6543 0.5558
cowplus03X_filters02_s0_40_filters02_s0_lsi_40 82.6437 0.7739 61.3793 0.4739 86.1728 0.8147 66.4198 0.5325
cowplus03X_filters02_s0_50_filters02_s0_lsi_50 86.6667 0.8279 60.3448 0.4585 89.7531 0.8637 66.1728 0.528
cowplus03X_filters02_s0_60_filters02_s0_lsi_60 88.6207 0.8533 58.8506 0.4316 91.7284 0.8903 63.5802 0.4843
cowplus03X_filters02_s0_70_filters02_s0_lsi_70 90.4598 0.8775 56.2069 0.3867 93.4568 0.9135 61.4815 0.4466
cowplus03X_filters02_s0_80_filters02_s0_lsi_80 92.2989 0.9013 54.3678 0.3531 95.3086 0.9381 58.3951 0.3907
cowplus03X_filters02_s0_90_filters02_s0_lsi_90 93.4483 0.9161 53.6782 0.3375 96.5432 0.9545 58.0247 0.3797
cowplus03X_filters02_s2_20_filters02_s2_lsi_20 76.2069 0.687 61.8391 0.4899 80.9877 0.7443 67.1605 0.5502
cowplus03X_filters02_s2_30_filters02_s2_lsi_30 79.5402 0.7317 61.8391 0.4854 84.321 0.7896 66.9136 0.5446
cowplus03X_filters02_s2_40_filters02_s2_lsi_40 85.0575 0.8058 61.7241 0.4804 88.8889 0.852 67.1605 0.5431
cowplus03X_filters02_s2_50_filters02_s2_lsi_50 88.6207 0.853 60.6897 0.4625 91.9753 0.8935 66.0494 0.5223
cowplus03X_filters02_s2_60_filters02_s2_lsi_60 90.8046 0.8819 58.1609 0.42 94.1975 0.9235 64.1975 0.4914
cowplus03X_filters02_s2_70_filters02_s2_lsi_70 93.4483 0.9163 56.7816 0.3912 96.2963 0.9513 61.6049 0.4448
cowplus03X_filters02_s2_80_filters02_s2_lsi_80 94.5977 0.9312 55.977 0.3735 96.9136 0.9595 59.8765 0.4119
cowplus03X_filters02_s2_90_filters02_s2_lsi_90 95.5172 0.943 54.023 0.3368 97.9012 0.9725 57.9012 0.374
cowplus03X_filters02_s2+1_20_filters02_s2+1_lsi_20 75.5172 0.678 62.8736 0.5045 80.7407 0.7416 67.4074 0.5553
cowplus03X_filters02_s2+1_30_filters02_s2+1_lsi_30 80.2299 0.7412 62.7586 0.4996 84.9383 0.7981 67.6543 0.5565
cowplus03X_filters02_s2+1_40_filters02_s2+1_lsi_40 84.3678 0.7966 61.8391 0.4843 89.0123 0.8535 66.9136 0.5402
cowplus03X_filters02_s2+1_50_filters02_s2+1_lsi_50 87.931 0.8441 60.1149 0.4555 91.6049 0.8887 65.5556 0.5167
cowplus03X_filters02_s2+1_60_filters02_s2+1_lsi_60 90.5747 0.879 58.2759 0.422 93.3333 0.9119 63.8272 0.4874
cowplus03X_filters02_s2+1_70_filters02_s2+1_lsi_70 91.954 0.8968 56.6667 0.3913 94.9383 0.9332 61.2346 0.4414
cowplus03X_filters02_s2+1_80_filters02_s2+1_lsi_80 94.2529 0.9267 55.4023 0.3641 96.7901 0.9579 59.7531 0.4106
cowplus03X_filters02_s2+1_90_filters02_s2+1_lsi_90 95.4023 0.9415 54.023 0.3372 97.7778 0.9709 58.642 0.3856
cowplus04X_filters01_s0_20_filters01_s0_lsi_20 72.4138 0.6343 61.2644 0.4824 77.5309 0.6951 64.1975 0.5089
cowplus04X_filters01_s0_30_filters01_s0_lsi_30 77.0115 0.6966 61.1494 0.4764 81.4815 0.7494 65.1852 0.5189
cowplus04X_filters01_s0_40_filters01_s0_lsi_40 80.3448 0.7421 60.8046 0.4651 84.8148 0.7958 63.9506 0.4942
cowplus04X_filters01_s0_50_filters01_s0_lsi_50 83.6782 0.7866 58.8506 0.4337 88.1481 0.8413 63.5802 0.4857
cowplus04X_filters01_s0_60_filters01_s0_lsi_60 86.7816 0.8281 58.6207 0.4249 91.2346 0.8832 62.2222 0.4608
cowplus04X_filters01_s0_70_filters01_s0_lsi_70 88.1609 0.8466 57.931 0.4092 92.3457 0.8983 61.358 0.4415
cowplus04X_filters01_s0_80_filters01_s0_lsi_80 90.1149 0.8725 54.7126 0.3537 93.7037 0.9166 58.8889 0.3951
cowplus04X_filters01_s0_90_filters01_s0_lsi_90 91.4943 0.8905 50.9195 0.2832 94.8148 0.9315 54.6914 0.3169
cowplus04X_filters01_s2_20_filters01_s2_lsi_20 71.954 0.628 61.3793 0.4831 76.9136 0.6873 64.6914 0.5144
cowplus04X_filters01_s2_30_filters01_s2_lsi_30 79.1954 0.7266 61.2644 0.4775 82.716 0.7666 65.4321 0.5225
cowplus04X_filters01_s2_40_filters01_s2_lsi_40 83.1034 0.7793 60.4598 0.4615 86.5432 0.8196 65.3086 0.5174
